date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:05:25	60326/60326	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:05:25%20GMT	https://forsage.io/img/icons/ringInCircle.svg?lang=ru	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/ringInCircle2139.html	(from https://forsage.io/img/icons/ringInCircle.svg)
22:05:26	56988/56988	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:05:26%20GMT	https://forsage.io/img/icons/ringInCircle.svg?lang=fr	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/ringInCirclee68f.html	(from https://forsage.io/img/icons/ringInCircle.svg)
22:05:26	56270/56270	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:05:26%20GMT	https://forsage.io/img/icons/ringInCircle.svg?lang=it	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/ringInCirclecf53.html	(from https://forsage.io/img/icons/ringInCircle.svg)
22:05:26	56784/56784	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:05:27%20GMT	https://forsage.io/img/icons/ringInCircle.svg?lang=az	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/ringInCircle8526.html	(from https://forsage.io/img/icons/ringInCircle.svg)
22:06:50	58351/58351	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:05:27%20GMT	https://forsage.io/img/icons/ringInCircle.svg?lang=ar	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/ringInCircled6cc.html	(from https://forsage.io/img/icons/ringInCircle.svg)
22:06:52	57252/57252	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:52%20GMT	https://forsage.io/img/icons/ringInCircle.svg?lang=he	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/ringInCircle64f4.html	(from https://forsage.io/img/icons/ringInCircle.svg)
22:06:53	56016/56016	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:53%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=en	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrow9ed2.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:54	56535/56535	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:54%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=de	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrow3322.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:54	56703/56703	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:54%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=es	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrowc69a.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:55	60326/60326	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:55%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=ru	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrow2139.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:55	56988/56988	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:55%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=fr	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrowe68f.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:56	56270/56270	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:56%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=it	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrowcf53.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:56	56784/56784	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:56%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=az	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrow8526.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:06:57	58351/58351	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:57%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=ar	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrowd6cc.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:07:03	57252/57252	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:06:57%20GMT	https://forsage.io/img/icons/selectArrow.svg?lang=he	C:/My%20Web%20Sites/forsage/forsage.io/img/icons/selectArrow64f4.html	(from https://forsage.io/img/icons/selectArrow.svg)
22:07:03	56016/56016	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:03%20GMT	https://forsage.io/c?lang=en	C:/My%20Web%20Sites/forsage/forsage.io/c9ed2.html	(from https://forsage.io/c)
22:07:04	56535/56535	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:04%20GMT	https://forsage.io/c?lang=de	C:/My%20Web%20Sites/forsage/forsage.io/c3322.html	(from https://forsage.io/c)
22:07:04	56703/56703	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:04%20GMT	https://forsage.io/c?lang=es	C:/My%20Web%20Sites/forsage/forsage.io/cc69a.html	(from https://forsage.io/c)
22:07:04	60326/60326	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:05%20GMT	https://forsage.io/c?lang=ru	C:/My%20Web%20Sites/forsage/forsage.io/c2139.html	(from https://forsage.io/c)
22:07:05	56988/56988	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:05%20GMT	https://forsage.io/c?lang=fr	C:/My%20Web%20Sites/forsage/forsage.io/ce68f.html	(from https://forsage.io/c)
22:07:05	56270/56270	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:05%20GMT	https://forsage.io/c?lang=it	C:/My%20Web%20Sites/forsage/forsage.io/ccf53.html	(from https://forsage.io/c)
22:07:06	56784/56784	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:06%20GMT	https://forsage.io/c?lang=az	C:/My%20Web%20Sites/forsage/forsage.io/c8526.html	(from https://forsage.io/c)
22:07:06	58351/58351	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:06%20GMT	https://forsage.io/c?lang=ar	C:/My%20Web%20Sites/forsage/forsage.io/cd6cc.html	(from https://forsage.io/c)
22:07:07	57252/57252	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:07%20GMT	https://forsage.io/c?lang=he	C:/My%20Web%20Sites/forsage/forsage.io/c64f4.html	(from https://forsage.io/c)
22:07:08	273219/273219	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:08%20GMT	https://forsage.io/b?lang=en	C:/My%20Web%20Sites/forsage/forsage.io/b9ed2.html	(from https://forsage.io/b)
22:07:09	274496/274496	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:09%20GMT	https://forsage.io/b?lang=de	C:/My%20Web%20Sites/forsage/forsage.io/b3322.html	(from https://forsage.io/b)
22:07:11	274741/274741	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:10%20GMT	https://forsage.io/b?lang=es	C:/My%20Web%20Sites/forsage/forsage.io/bc69a.html	(from https://forsage.io/b)
22:07:12	285339/285339	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:10%20GMT	https://forsage.io/b?lang=ru	C:/My%20Web%20Sites/forsage/forsage.io/b2139.html	(from https://forsage.io/b)
22:07:13	275760/275760	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:12%20GMT	https://forsage.io/b?lang=fr	C:/My%20Web%20Sites/forsage/forsage.io/be68f.html	(from https://forsage.io/b)
22:07:14	274217/274217	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:14%20GMT	https://forsage.io/b?lang=it	C:/My%20Web%20Sites/forsage/forsage.io/bcf53.html	(from https://forsage.io/b)
22:07:15	274928/274928	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:15%20GMT	https://forsage.io/b?lang=az	C:/My%20Web%20Sites/forsage/forsage.io/b8526.html	(from https://forsage.io/b)
22:07:15	281265/281265	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:15%20GMT	https://forsage.io/b?lang=ar	C:/My%20Web%20Sites/forsage/forsage.io/bd6cc.html	(from https://forsage.io/b)
22:07:17	278264/278264	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:17%20GMT	https://forsage.io/b?lang=he	C:/My%20Web%20Sites/forsage/forsage.io/b64f4.html	(from https://forsage.io/b)
22:07:17	56016/56016	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:18%20GMT	https://forsage.io/POST?lang=en	C:/My%20Web%20Sites/forsage/forsage.io/POST9ed2.html	(from https://forsage.io/POST)
22:07:18	56535/56535	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:18%20GMT	https://forsage.io/POST?lang=de	C:/My%20Web%20Sites/forsage/forsage.io/POST3322.html	(from https://forsage.io/POST)
22:07:18	56703/56703	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:18%20GMT	https://forsage.io/POST?lang=es	C:/My%20Web%20Sites/forsage/forsage.io/POSTc69a.html	(from https://forsage.io/POST)
22:07:19	60326/60326	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:19%20GMT	https://forsage.io/POST?lang=ru	C:/My%20Web%20Sites/forsage/forsage.io/POST2139.html	(from https://forsage.io/POST)
22:07:19	56988/56988	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:19%20GMT	https://forsage.io/POST?lang=fr	C:/My%20Web%20Sites/forsage/forsage.io/POSTe68f.html	(from https://forsage.io/POST)
22:07:20	56270/56270	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:20%20GMT	https://forsage.io/POST?lang=it	C:/My%20Web%20Sites/forsage/forsage.io/POSTcf53.html	(from https://forsage.io/POST)
22:07:20	56784/56784	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:20%20GMT	https://forsage.io/POST?lang=az	C:/My%20Web%20Sites/forsage/forsage.io/POST8526.html	(from https://forsage.io/POST)
22:07:20	58351/58351	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:21%20GMT	https://forsage.io/POST?lang=ar	C:/My%20Web%20Sites/forsage/forsage.io/POSTd6cc.html	(from https://forsage.io/POST)
22:07:28	57252/57252	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202022%2021:07:21%20GMT	https://forsage.io/POST?lang=he	C:/My%20Web%20Sites/forsage/forsage.io/POST64f4.html	(from https://forsage.io/POST)
